Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,Class_Eco,Class_Eco Plus,satisfaction_satisfied,Age,Flight Distance,Inflight entertainment,Baggage handling,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
1,0,1,1,0,0,28,1173,2,1,2,0,0.0
0,0,0,0,0,1,45,2339,3,3,5,0,0.0
0,0,0,0,0,1,39,3033,4,4,5,0,0.0
0,0,0,0,1,0,43,73,3,3,4,0,0.0
0,0,0,0,0,1,22,192,5,4,5,4,2.0
0,0,1,1,0,1,53,101,3,3,4,0,0.0
1,0,0,0,0,0,38,1886,2,2,3,67,90.0
1,0,0,0,0,1,40,1829,5,5,3,0,7.0
1,0,0,0,0,1,56,1744,3,4,3,197,174.0
1,0,1,1,0,0,35,305,4,4,4,0,12.0
1,0,0,1,0,1,67,620,4,1,4,6,0.0
1,0,0,0,1,0,56,895,1,3,1,5,0.0
0,0,0,0,0,1,15,2656,5,3,5,0,0.0
1,0,0,0,0,0,34,2716,2,2,1,0,0.0
0,0,1,1,0,0,9,1670,1,4,1,118,103.0
0,0,0,0,0,1,40,3380,3,3,3,0,0.0
1,0,0,1,0,1,27,479,1,2,1,0,0.0
0,0,0,0,1,0,61,719,1,1,4,9,6.0
0,0,0,0,0,1,60,2836,4,4,5,6,0.0
1,0,0,0,0,1,46,1589,5,5,4,86,105.0
0,0,0,1,0,0,45,174,2,2,4,0,0.0
1,0,0,0,0,1,44,937,5,5,4,35,15.0
1,0,0,1,0,0,45,528,3,3,3,21,17.0
0,0,1,1,0,0,60,447,4,5,3,28,24.0
1,0,0,0,0,1,60,220,5,5,5,0,0.0
0,0,1,1,0,0,34,2153,3,4,3,0,0.0
0,0,0,0,0,1,24,3591,5,2,5,0,0.0
1,0,1,1,0,0,44,731,2,2,2,0,0.0
0,0,1,1,0,0,38,288,1,3,1,7,0.0
1,0,1,1,0,0,51,436,5,4,5,0,0.0
0,0,0,0,0,1,36,289,5,5,2,0,10.0
0,0,1,1,0,0,32,867,3,2,3,0,0.0
1,0,0,0,0,1,64,3308,4,4,5,0,0.0
1,0,0,1,0,0,56,991,2,4,2,0,1.0
1,0,1,1,0,1,25,224,2,2,2,0,3.0
0,0,0,0,0,1,30,1636,4,3,4,0,0.0
1,0,1,0,1,1,39,281,4,4,4,32,15.0
1,0,1,0,0,0,54,414,5,5,3,0,0.0
1,0,0,0,1,1,34,1849,5,3,5,0,12.0
0,0,1,1,0,0,9,594,2,3,2,0,6.0
1,0,0,0,0,1,29,3117,4,5,4,55,40.0
0,0,1,1,0,0,38,618,1,5,1,0,0.0
1,0,1,1,0,0,40,265,5,3,5,18,22.0
1,0,1,1,0,0,70,1121,1,4,1,12,24.0
0,0,0,0,0,1,43,3325,4,4,3,0,2.0
0,0,1,1,0,0,45,985,1,1,3,0,0.0
1,0,1,1,0,0,23,1609,5,3,5,3,7.0
0,0,0,0,0,1,30,2129,4,1,4,0,0.0
1,0,0,0,0,1,9,594,2,4,2,0,0.0
1,0,0,0,0,0,17,1714,3,3,3,0,16.0
0,0,1,1,0,0,32,1984,4,4,4,46,43.0
0,0,1,1,0,0,34,448,3,5,3,0,0.0
1,0,1,0,0,0,7,1009,2,5,2,2,0.0
1,0,0,0,0,1,43,2562,5,5,2,0,0.0
1,0,0,0,0,1,25,2701,3,4,3,0,0.0
1,0,0,1,0,0,49,247,2,3,2,0,0.0
0,0,0,0,0,1,14,1558,4,5,4,0,0.0
0,0,1,1,0,0,11,1670,1,4,1,0,0.0
1,0,0,0,0,1,23,3675,5,5,5,0,0.0
1,0,1,1,0,0,42,547,5,4,5,0,2.0
1,0,1,0,1,0,69,634,2,2,2,0,2.0
1,0,0,0,0,1,27,3122,4,5,4,1,0.0
0,0,1,1,0,0,7,1092,2,2,2,97,120.0
0,0,0,0,0,1,69,290,4,4,5,0,0.0
0,0,0,0,0,0,43,266,1,1,3,0,0.0
1,0,0,0,0,1,41,1862,4,4,5,0,0.0
0,0,0,0,0,1,48,1814,4,4,5,36,52.0
1,0,0,0,0,1,49,2133,5,5,3,0,2.0
0,0,0,0,0,1,60,2214,5,5,5,5,0.0
0,0,0,0,1,1,48,554,5,5,2,0,0.0
1,0,0,1,0,1,44,391,3,2,3,6,0.0
1,0,0,0,0,0,25,3657,2,4,2,36,30.0
0,0,0,0,0,1,37,3165,4,4,3,0,0.0
1,0,0,0,0,1,35,2574,3,3,1,0,2.0
1,0,1,1,0,0,53,209,3,3,3,0,2.0
1,0,1,0,1,0,70,2279,3,3,3,95,57.0
1,0,0,1,0,1,33,302,4,4,4,17,10.0
1,0,0,0,0,0,26,2048,3,4,3,0,0.0
1,0,0,0,0,1,48,2366,4,4,5,2,0.0
1,0,0,0,0,1,56,842,3,3,3,0,2.0
0,0,1,1,0,0,62,2475,5,5,4,0,0.0
0,0,1,1,0,0,58,669,1,1,4,27,14.0
1,0,0,0,0,1,48,2114,5,5,4,52,45.0
0,0,0,1,0,0,47,1041,2,2,2,4,20.0
0,0,1,1,0,0,29,581,1,5,1,0,0.0
0,0,0,0,0,1,45,373,4,4,5,80,68.0
1,0,0,0,0,1,54,2431,5,5,4,0,3.0
0,0,1,1,0,0,23,1499,3,3,3,80,82.0
0,0,1,1,0,0,55,148,4,2,4,25,29.0
0,0,0,0,0,1,28,3823,5,4,5,0,0.0
0,0,0,0,0,1,48,2728,3,3,5,12,4.0
1,0,1,1,0,0,27,500,5,4,5,17,9.0
0,0,0,0,0,1,46,3431,5,5,3,11,7.0
0,0,0,0,1,1,38,618,5,4,5,0,0.0
0,0,0,0,0,1,39,2369,4,4,5,24,22.0
0,0,1,1,0,1,60,689,1,1,2,0,0.0
1,0,0,0,0,1,32,678,4,4,4,0,0.0
0,0,1,1,0,0,24,240,2,4,2,52,50.0
0,0,0,0,0,1,53,1518,4,4,4,1,0.0
1,0,0,0,0,1,22,3408,4,5,4,5,3.0
0,0,0,0,0,0,37,2253,4,4,4,23,20.0
1,0,0,1,0,0,39,247,3,4,3,0,0.0
1,0,0,0,0,1,59,3814,5,5,4,7,0.0
0,0,1,1,0,0,44,409,1,1,3,0,0.0
1,0,1,1,0,0,23,862,2,4,2,26,28.0
1,0,0,0,0,0,32,3390,1,4,1,0,0.0
1,0,0,0,0,1,31,1507,4,5,4,23,8.0
0,0,0,0,1,1,47,787,5,5,4,0,0.0
0,0,1,1,0,0,18,2475,3,3,1,0,20.0
0,0,0,1,0,0,41,718,3,4,3,0,0.0
0,0,0,0,0,1,51,1610,4,4,4,0,5.0
0,0,0,0,0,1,49,1721,4,4,4,117,115.0
1,0,0,0,0,0,19,1046,4,3,4,31,25.0
0,0,0,0,0,1,36,3669,4,4,5,0,0.0
0,0,1,1,0,0,29,1014,1,4,1,0,4.0
0,0,0,0,0,0,30,578,2,1,2,0,5.0
1,0,1,1,0,0,26,2762,5,4,5,0,0.0
1,0,1,1,0,0,10,1346,5,5,5,4,0.0
0,0,1,1,0,0,34,302,2,5,2,7,3.0
0,0,0,0,1,0,52,442,1,1,2,4,0.0
1,0,1,1,0,0,31,1258,2,5,2,12,4.0
0,0,1,1,0,1,59,447,4,4,5,0,0.0
0,0,0,1,0,1,35,238,3,3,3,0,0.0
0,0,0,1,0,0,47,1182,2,2,4,0,6.0
0,0,0,0,1,0,32,460,3,4,3,0,0.0
1,0,0,0,0,1,10,495,5,5,5,16,0.0
0,0,0,1,0,0,38,802,3,3,3,30,28.0
0,0,0,0,0,0,19,3945,4,4,4,7,5.0
0,0,0,0,0,1,52,255,3,3,5,0,0.0
0,0,0,0,0,1,54,1379,4,4,3,0,1.0
0,0,0,0,0,1,56,373,2,2,2,0,0.0
0,0,1,0,1,0,65,2153,2,1,4,0,3.0
0,0,1,1,0,0,68,328,2,2,1,19,12.0
0,0,0,0,0,1,61,295,4,4,3,0,0.0
0,0,1,0,1,1,33,1590,2,4,2,0,0.0
0,0,1,1,0,1,19,889,3,4,3,6,11.0
0,0,1,1,0,0,16,1222,4,5,4,1,0.0
1,0,0,0,0,1,31,1444,5,5,5,194,231.0
0,0,0,0,0,0,50,3295,3,3,1,0,0.0
0,0,0,0,0,0,39,2865,1,1,1,0,0.0
0,0,1,1,0,0,31,926,1,4,1,26,0.0
1,0,0,0,0,1,30,3540,5,4,5,0,10.0
0,0,0,0,0,0,60,482,4,3,3,171,149.0
0,0,0,0,0,1,23,3018,4,3,4,0,0.0
0,0,0,0,0,1,27,3461,5,5,5,0,0.0
1,0,0,0,0,1,57,3176,5,4,4,0,0.0
0,0,1,1,0,0,54,119,4,4,4,0,0.0
0,0,0,0,0,1,35,1448,4,4,1,28,8.0
0,0,0,0,0,1,44,996,4,4,1,0,0.0
0,0,0,0,1,1,36,861,5,4,5,0,0.0
1,0,1,1,0,1,37,2182,5,1,5,9,17.0
0,0,0,0,0,0,23,639,4,4,4,90,87.0
1,0,0,0,0,1,46,3095,5,5,5,246,242.0
0,0,0,1,0,0,52,696,3,3,4,4,0.0
1,0,1,1,0,0,43,677,5,4,5,6,18.0
1,0,0,0,0,1,19,1843,4,4,4,10,0.0
1,0,0,0,0,1,38,179,5,3,3,15,2.0
0,0,1,1,0,0,16,468,4,2,4,35,34.0
0,0,0,0,0,1,49,1723,4,4,5,0,0.0
1,0,0,0,0,0,20,127,2,3,2,7,1.0
1,0,0,0,0,1,43,1390,4,4,3,0,6.0
0,0,1,1,0,0,27,1021,2,3,2,0,0.0
1,0,1,1,0,0,51,1542,1,5,1,0,0.0
1,0,0,1,0,0,60,705,4,4,4,0,0.0
1,0,0,0,0,1,21,3753,5,4,5,0,0.0
0,0,1,1,0,0,43,1814,3,3,3,10,6.0
1,0,1,1,0,0,53,721,5,3,5,0,0.0
0,0,0,0,0,1,50,2612,5,5,3,0,0.0
0,0,1,1,0,0,52,325,3,3,4,32,30.0
0,0,0,1,0,1,45,674,5,5,2,82,74.0
1,0,0,1,0,0,80,617,4,4,4,0,0.0
0,0,1,1,0,0,36,761,5,5,5,0,0.0
1,0,0,0,0,1,59,134,3,3,4,0,0.0
0,0,0,0,0,1,40,2485,5,5,2,14,7.0
0,0,1,1,0,0,35,1167,3,2,3,0,0.0
1,0,0,0,0,0,22,972,3,2,3,12,52.0
1,0,0,0,0,1,41,3146,5,5,5,33,33.0
0,0,1,1,0,0,26,109,5,4,5,0,0.0
0,0,1,1,0,0,16,666,3,2,3,37,10.0
0,0,0,0,0,1,58,3620,4,4,3,0,0.0
0,0,0,0,0,1,53,1597,4,4,3,1,7.0
1,0,0,0,0,0,35,2539,2,2,2,29,32.0
0,0,1,1,0,0,17,1079,3,4,3,0,0.0
0,0,0,0,0,0,28,3930,2,3,2,53,109.0
0,0,0,0,0,1,42,1803,5,5,4,4,0.0
0,0,0,0,0,0,77,308,2,2,3,0,0.0
0,0,0,0,0,1,49,2446,4,4,3,26,36.0
1,0,0,0,0,1,33,2197,1,2,5,281,287.0
1,0,0,0,1,1,59,89,5,3,5,0,0.0
1,0,0,0,0,1,34,1440,5,4,4,147,157.0
1,0,1,1,0,0,65,473,3,5,5,146,157.0
1,0,0,0,0,0,22,1599,3,3,3,6,0.0
1,0,0,0,0,1,59,1590,4,4,3,0,0.0
1,0,1,1,0,0,38,950,5,3,5,55,46.0
1,0,0,1,0,1,43,589,4,1,4,0,0.0
0,0,1,1,0,0,45,533,2,2,1,0,0.0
0,0,0,0,0,1,52,2406,5,5,3,0,3.0
0,0,0,0,0,1,52,479,4,4,5,36,28.0
0,0,0,0,0,1,46,1799,4,4,5,3,0.0
1,0,0,0,0,1,48,2244,5,5,5,51,38.0
0,0,0,0,0,1,28,680,5,5,5,0,0.0
1,0,0,0,0,0,53,266,3,3,4,0,8.0
0,0,1,0,1,0,30,888,2,4,2,10,0.0
0,0,0,0,0,1,44,2092,5,5,4,17,25.0
1,0,1,1,0,0,66,369,1,2,1,20,8.0
0,0,0,0,0,1,35,190,5,5,1,0,0.0
0,0,1,0,1,0,22,1773,1,4,1,114,108.0
1,0,1,1,0,0,53,431,2,5,2,0,0.0
0,0,1,1,0,0,28,447,3,4,3,23,16.0
0,0,1,1,0,0,39,643,2,5,2,0,0.0
0,0,0,0,1,0,35,1620,4,3,4,0,0.0
1,0,0,1,0,0,26,999,0,4,0,0,0.0
1,0,0,0,0,1,54,2423,4,4,3,106,104.0
0,0,0,0,0,0,44,2139,4,4,4,0,0.0
0,0,0,0,0,1,32,342,4,5,4,1,0.0
1,0,1,1,0,0,30,479,2,1,2,0,0.0
0,0,1,1,0,1,54,2139,2,4,5,3,0.0
0,0,0,0,0,1,59,2806,5,5,4,0,0.0
0,0,1,1,0,0,9,214,1,3,1,0,0.0
1,0,0,0,0,1,48,907,5,5,5,2,0.0
1,0,1,1,0,0,31,710,3,5,3,0,0.0
0,0,0,0,0,1,27,1598,5,5,5,0,0.0
1,0,1,1,0,0,29,1303,2,2,2,0,5.0
1,0,0,0,0,1,58,1532,4,4,5,0,0.0
1,0,1,1,0,0,36,872,5,4,5,3,0.0
1,0,0,0,0,1,54,2279,5,5,4,0,13.0
0,0,0,0,0,1,48,196,5,4,4,0,0.0
1,0,1,1,0,0,7,763,4,5,4,0,0.0
1,0,0,0,0,1,46,2912,3,3,4,0,0.0
1,0,0,0,0,1,52,3885,5,5,4,0,0.0
1,0,0,0,0,0,35,405,1,1,1,33,26.0
1,0,0,0,0,0,62,530,3,3,1,0,0.0
1,0,1,1,0,0,50,1081,2,2,2,16,3.0
0,0,0,1,0,0,33,216,2,3,2,8,6.0
1,0,1,1,0,0,68,401,5,5,5,0,2.0
1,0,0,0,0,1,40,1452,4,4,4,0,0.0
0,0,0,0,0,1,26,1089,5,5,5,0,0.0
1,0,0,0,0,1,47,280,4,4,5,0,0.0
0,0,0,0,0,0,16,370,1,4,1,54,72.0
1,0,1,1,0,0,10,802,4,4,4,0,0.0
1,0,1,1,0,0,27,802,4,3,4,0,0.0
0,0,1,1,0,0,8,2475,4,3,4,0,0.0
1,0,1,1,0,0,9,1846,3,4,3,12,16.0
1,0,0,1,0,0,27,74,3,4,3,60,56.0
1,0,0,0,0,1,39,1679,4,4,5,42,34.0
1,0,0,1,0,0,45,967,3,4,3,1,0.0
0,0,0,1,0,1,51,287,5,5,4,2,0.0
0,0,0,1,0,1,46,859,5,5,4,0,0.0
1,0,0,0,0,1,40,106,4,4,1,0,0.0
1,0,1,1,0,0,51,596,2,4,2,0,38.0
1,0,0,0,0,0,25,591,3,3,3,0,39.0
0,0,1,1,0,0,50,368,3,3,4,65,71.0
0,0,0,0,0,0,56,3644,2,4,4,108,153.0
1,0,0,0,0,1,47,405,4,4,4,6,7.0
1,0,0,0,0,1,46,1671,4,4,5,0,0.0
0,0,0,0,0,1,58,1825,5,5,3,0,0.0
0,0,0,0,0,1,47,3477,5,5,5,0,0.0
1,0,0,1,0,0,38,1426,3,3,3,54,32.0
0,0,0,1,0,1,51,696,5,5,3,4,0.0
1,0,0,0,0,1,52,1217,4,4,5,0,12.0
0,0,1,1,0,0,57,364,2,2,4,0,0.0
1,0,0,0,0,1,26,1750,3,4,3,38,23.0
1,0,1,1,0,0,70,109,3,5,2,141,150.0
0,0,0,0,0,1,54,3148,5,3,2,1,0.0
0,0,0,0,0,1,31,2519,2,3,2,4,0.0
1,0,1,1,0,1,42,552,1,5,1,42,23.0
1,0,0,0,0,0,56,2587,3,3,4,37,40.0
0,0,0,1,0,1,52,933,5,5,1,0,0.0
1,0,0,1,0,1,47,429,4,4,4,0,0.0
1,0,0,0,0,0,22,2458,4,4,4,0,7.0
1,0,0,0,0,1,58,2486,4,4,5,0,0.0
1,0,0,0,0,1,45,651,4,4,4,32,16.0
1,0,0,0,0,0,38,2796,2,2,4,0,7.0
1,0,0,0,0,0,39,813,2,2,2,4,0.0
1,0,0,0,0,1,42,2829,5,4,2,198,170.0
0,0,1,0,1,0,13,944,1,4,1,0,0.0
1,0,0,1,0,0,49,185,2,3,2,0,0.0
1,0,0,0,0,1,48,594,5,5,5,0,0.0
0,0,0,0,0,1,47,1015,5,5,1,9,8.0
1,0,1,1,0,0,22,862,4,3,4,27,0.0
0,0,1,1,0,0,20,738,4,5,4,0,0.0
0,0,0,0,0,1,58,2521,4,4,3,0,0.0
1,0,0,1,0,0,54,208,4,4,4,0,0.0
1,0,0,0,0,1,39,2416,5,5,3,0,0.0
1,0,0,0,0,0,65,3193,2,2,3,0,0.0
1,0,1,1,0,0,25,919,5,3,5,1,0.0
0,0,1,1,0,0,43,468,3,3,2,40,35.0
0,0,1,0,1,0,38,695,2,3,2,0,0.0
0,0,0,0,0,1,39,2218,5,5,4,0,0.0
0,0,0,0,0,1,52,368,4,4,3,0,2.0
1,0,1,1,0,0,38,164,5,4,5,10,5.0
1,0,1,1,0,0,37,134,1,3,1,0,0.0
0,0,1,0,1,0,48,1389,5,5,3,0,0.0
0,0,0,1,0,0,43,502,2,2,2,80,77.0
1,0,0,0,0,1,49,2288,4,4,5,32,21.0
0,0,0,0,0,0,18,337,2,3,2,37,31.0
1,0,1,1,0,0,45,577,5,4,5,29,20.0
1,0,0,0,0,1,36,1586,2,2,3,14,4.0
0,0,1,1,0,0,45,1546,1,1,4,12,43.0
1,0,0,1,0,1,48,268,4,2,4,0,0.0
0,0,0,1,0,0,64,115,1,1,4,65,61.0
1,0,0,0,0,1,57,3326,4,4,4,48,66.0
1,0,0,0,0,1,57,3107,5,5,3,106,104.0
0,0,1,1,0,0,65,546,2,2,3,0,0.0
1,0,0,0,0,1,48,2687,5,5,2,8,0.0
1,0,0,0,0,0,35,3392,2,2,1,4,0.0
0,0,0,0,0,1,48,1986,4,4,4,0,0.0
0,0,1,1,0,0,26,806,1,1,1,0,0.0
0,0,0,0,0,1,57,3841,5,4,5,0,14.0
0,0,0,0,0,1,47,1768,5,5,3,8,0.0
0,0,0,0,0,1,46,3558,5,5,1,0,0.0
0,0,0,0,0,1,42,236,5,5,3,0,0.0
1,0,0,0,0,1,44,2970,5,5,5,0,0.0
0,0,1,1,0,0,51,109,3,3,1,0,0.0
0,0,0,0,0,1,61,126,5,3,5,0,0.0
1,0,1,0,1,0,67,315,3,4,3,0,0.0
1,0,0,1,0,0,40,224,1,4,1,0,7.0
0,0,1,1,0,0,68,255,2,2,3,5,8.0
1,0,0,0,0,1,54,1773,2,2,5,4,0.0
0,0,0,0,0,1,45,1990,4,4,3,0,0.0
0,0,0,0,0,1,53,1189,5,5,4,0,7.0
1,0,1,1,0,0,20,929,2,4,2,0,2.0
1,0,0,0,0,1,49,3187,4,4,4,0,0.0
0,0,1,1,0,0,31,1028,3,5,1,155,135.0
1,0,0,0,0,1,41,417,2,2,5,4,2.0
0,0,0,0,0,0,71,3064,2,1,1,0,0.0
0,0,0,1,0,1,62,101,5,5,3,0,0.0
1,0,0,0,0,1,33,728,3,5,3,0,0.0
0,0,0,0,0,1,33,2456,4,4,3,0,0.0
0,0,1,1,0,0,51,612,5,5,5,0,0.0
1,0,1,1,0,0,48,678,4,3,4,0,0.0
1,0,0,0,1,0,43,1199,4,3,4,0,0.0
1,0,0,0,0,1,47,643,4,4,4,8,0.0
0,0,0,0,0,1,21,2088,4,4,4,0,0.0
0,0,1,1,0,0,33,692,3,5,3,0,0.0
0,0,0,0,0,0,60,2512,4,4,4,0,0.0
1,0,0,0,0,1,54,1622,5,4,5,0,0.0
0,0,0,0,0,1,45,1805,5,5,5,0,0.0
1,0,1,1,0,0,25,300,5,4,5,0,0.0
1,0,1,1,0,0,28,1956,3,3,3,0,0.0
0,0,1,1,0,0,62,1299,5,4,4,118,111.0
0,0,0,1,0,0,45,1046,3,3,4,4,0.0
0,0,0,0,0,1,45,919,5,5,3,0,7.0
0,0,1,1,0,0,63,373,2,2,1,0,0.0
0,0,1,1,0,0,14,370,1,4,1,2,0.0
0,0,1,1,0,0,67,2586,4,5,1,0,0.0
1,0,1,1,0,0,10,861,2,4,2,32,15.0
0,0,1,1,0,0,8,201,5,2,5,0,0.0
1,0,1,0,0,0,36,605,3,3,1,1,13.0
1,0,0,0,0,1,36,1444,2,2,5,0,0.0
0,0,1,1,0,0,40,1514,1,3,1,15,10.0
1,0,1,1,0,0,18,533,3,4,3,2,19.0
1,0,0,0,0,1,52,1959,4,4,3,0,0.0
0,0,0,0,0,1,32,2304,5,3,5,0,0.0
0,0,1,1,0,0,52,166,4,4,3,0,0.0
1,0,1,1,0,0,36,1972,3,2,3,10,0.0
1,0,0,0,0,0,26,201,1,3,1,44,52.0
1,0,0,0,0,1,38,3612,5,5,5,0,0.0
1,0,0,1,0,1,28,612,4,3,4,27,48.0
1,0,1,1,0,1,51,364,4,4,4,0,0.0
0,0,0,0,0,1,26,571,5,4,5,204,185.0
1,0,1,1,0,0,59,1389,2,5,2,0,0.0
0,0,0,0,0,0,60,821,2,2,3,2,0.0
1,0,0,1,0,0,12,990,1,4,1,10,11.0
1,0,0,0,0,1,57,3923,4,4,3,2,0.0
1,0,0,0,0,0,55,184,2,4,1,0,0.0
1,0,0,0,0,1,56,591,2,2,4,21,16.0
0,0,0,0,0,1,55,1450,4,4,4,0,1.0
1,0,0,0,0,1,59,73,3,5,4,13,18.0
0,0,1,1,0,0,32,1990,5,2,5,14,26.0
0,0,0,1,0,1,45,182,4,4,3,0,0.0
0,0,0,0,0,1,33,399,4,4,4,0,0.0
1,0,0,1,0,1,44,101,5,1,5,0,5.0
1,0,1,1,0,0,26,337,1,3,1,0,0.0
0,0,0,0,0,0,72,240,1,1,1,0,16.0
0,0,0,0,0,1,32,2965,5,3,5,0,0.0
1,0,1,1,0,0,28,575,4,5,4,0,0.0
0,0,0,0,0,1,76,177,4,4,5,0,0.0
1,0,0,0,0,0,47,3248,1,1,2,12,12.0
0,0,0,0,0,1,18,2458,2,3,2,2,0.0
1,0,0,0,0,1,30,2835,5,5,5,16,22.0
0,0,0,1,0,1,53,468,4,4,5,0,0.0
0,0,0,0,0,1,55,1535,1,1,1,20,30.0
1,0,1,0,0,0,30,554,3,5,3,2,0.0
1,0,0,1,0,1,44,351,5,1,5,45,32.0
0,0,0,0,0,1,59,2387,4,4,3,0,0.0
0,0,1,0,0,0,23,1452,5,4,5,12,0.0
0,0,0,0,0,0,57,2976,2,2,1,0,12.0
1,0,0,1,0,1,47,852,3,1,3,18,18.0
0,0,0,0,0,0,69,338,2,2,3,0,14.0
0,0,1,1,0,1,50,2399,3,3,4,0,0.0
0,0,1,1,0,0,14,1608,1,4,1,7,10.0
0,0,1,1,0,0,8,338,2,3,2,1,0.0
1,0,1,1,0,0,22,666,2,4,2,8,6.0
0,0,0,0,0,1,53,2388,4,4,5,0,16.0
1,0,0,0,0,1,27,694,4,2,4,3,3.0
1,0,1,1,0,0,10,775,3,4,3,0,4.0
1,0,1,1,0,0,56,397,1,5,1,15,7.0
1,0,0,0,0,1,46,1334,4,4,4,3,0.0
0,0,0,0,0,1,41,3046,4,4,1,20,20.0
1,0,1,1,0,0,53,1084,2,4,2,0,0.0
1,0,0,1,0,0,51,227,2,4,2,0,9.0
1,0,0,1,0,0,36,426,1,4,1,31,51.0
1,0,0,0,0,1,22,3714,5,4,5,5,0.0
1,0,0,1,0,1,37,397,5,4,5,0,2.0
0,0,1,0,1,0,40,1129,2,3,2,0,1.0
0,0,0,0,0,1,23,1400,4,5,4,0,6.0
1,0,0,0,0,1,40,507,5,5,3,54,48.0
0,0,0,0,0,1,28,2218,4,4,4,0,0.0
0,0,1,1,0,0,27,907,3,4,3,0,9.0
0,0,1,1,0,0,40,1105,3,2,3,3,24.0
1,0,0,0,0,1,30,3602,4,1,4,78,48.0
1,0,1,1,0,0,29,110,2,3,2,12,0.0
0,0,0,1,0,0,17,280,2,4,2,0,0.0
1,0,0,0,0,1,72,2721,2,2,3,0,0.0
1,0,1,0,0,1,11,472,5,1,5,0,0.0
1,0,1,1,0,0,33,1371,1,4,1,0,0.0
0,0,0,0,0,1,39,226,5,5,3,0,0.0
1,0,0,0,0,1,22,2938,5,4,5,0,0.0
1,0,1,1,0,0,34,1105,5,4,5,0,0.0
0,0,1,1,0,0,50,2248,2,1,5,0,0.0
1,0,0,1,0,0,38,628,3,3,3,15,14.0
0,0,1,0,0,0,21,1487,1,3,1,28,19.0
1,0,0,0,0,1,25,1863,4,5,4,0,0.0
0,0,0,0,0,0,24,2556,4,3,2,1,8.0
1,0,1,1,0,0,36,587,3,5,3,31,29.0
0,0,0,1,0,1,22,674,5,2,5,117,131.0
1,0,0,0,0,1,57,147,4,4,4,0,0.0
0,0,1,1,0,1,35,528,4,4,4,1,0.0
1,0,0,0,0,1,34,1672,4,4,4,0,0.0
1,0,0,0,0,1,22,819,3,5,3,55,43.0
0,0,1,1,0,0,20,672,1,4,1,0,0.0
1,0,0,0,0,1,37,3719,5,5,5,0,0.0
1,0,0,0,0,1,45,2721,5,5,5,1,0.0
0,0,1,1,0,0,15,500,3,5,3,0,0.0
1,0,0,0,1,1,28,489,4,5,4,2,0.0
1,0,0,0,0,0,8,3157,3,4,3,36,30.0
0,0,0,0,0,1,56,3517,4,4,5,0,0.0
0,0,0,0,0,1,44,862,4,4,5,0,0.0
0,0,1,1,0,0,21,714,4,5,4,0,0.0
0,0,0,1,0,0,34,371,1,2,1,0,0.0
0,0,0,0,0,1,47,328,5,5,4,0,0.0
0,0,0,0,0,0,48,872,2,2,2,0,0.0
1,0,0,0,0,1,32,2962,5,5,5,5,0.0
0,0,0,0,0,1,58,602,4,4,3,0,0.0
0,0,1,1,0,0,47,101,4,4,5,0,0.0
0,0,0,1,0,1,47,273,4,4,5,10,1.0
0,0,1,1,0,0,59,1979,5,5,5,0,0.0
0,0,1,1,0,0,68,260,2,2,1,0,35.0
0,0,0,1,0,1,41,2475,1,3,5,0,0.0
1,0,1,1,0,0,66,933,2,5,2,0,0.0
0,0,0,0,0,0,48,189,3,3,1,9,3.0
1,0,0,0,0,0,50,3776,2,2,1,0,0.0
1,0,0,1,0,1,60,547,5,5,5,0,0.0
0,0,0,0,0,1,43,1646,5,5,4,28,16.0
0,0,0,0,0,0,19,589,1,1,1,1,0.0
0,0,0,0,0,0,23,762,4,3,4,0,13.0
0,0,0,1,0,1,60,1016,4,4,2,0,0.0
0,0,1,1,0,0,47,386,4,4,4,0,6.0
1,0,0,0,0,0,8,2753,1,3,1,30,23.0
0,0,0,0,0,1,60,1947,4,4,4,6,0.0
1,0,0,0,0,1,42,649,3,3,5,6,10.0
0,0,0,0,0,0,37,2631,4,4,2,10,9.0
1,0,0,1,0,1,50,817,4,4,4,1,0.0
0,0,1,1,0,1,46,1017,1,1,4,0,2.0
0,0,1,1,0,0,69,1565,5,5,5,259,265.0
1,0,0,0,0,1,29,636,5,5,5,0,0.0
0,0,0,0,0,1,40,1620,4,4,4,6,0.0
0,0,1,0,0,0,62,140,4,4,5,0,0.0
1,0,0,1,0,1,48,547,4,1,4,0,0.0
1,0,0,0,0,1,28,192,4,4,4,0,0.0
0,0,0,0,0,1,29,689,5,4,5,0,0.0
1,0,1,1,0,0,14,1554,3,5,3,0,0.0
0,0,0,0,0,1,30,651,5,5,5,0,0.0
1,0,0,0,0,0,31,1535,2,4,2,24,6.0
1,0,0,0,0,1,40,1242,5,5,5,29,37.0
1,0,0,0,0,1,47,985,5,5,5,0,0.0
0,0,0,0,0,0,30,2794,2,4,2,38,38.0
0,0,1,1,0,0,32,163,4,4,4,2,10.0
1,0,0,0,0,1,28,3581,5,3,5,6,1.0
1,0,0,0,0,1,60,1789,2,2,4,8,0.0
1,0,0,0,0,1,50,3638,4,4,4,39,40.0
1,0,1,1,0,0,17,1062,2,5,2,0,0.0
0,0,0,0,0,1,53,3310,5,5,4,1,0.0
1,0,1,1,0,1,20,2399,2,5,2,14,14.0
0,0,1,1,0,0,8,516,4,3,4,0,13.0
0,0,1,1,0,0,62,213,5,5,3,0,0.0
